node_index,node_id_asli,pagerank
5285,496636,2.5648737724360373e-05
5286,496670,0.00017189552002591478
5287,496915,5.551715270365052e-05
5288,497012,2.3033243914112006e-05
5289,497159,0.0001778536384818896
5290,497170,2.987839325113525e-05
5291,497461,4.218870212557084e-05
5292,497551,4.9198493670749556e-05
5293,497692,3.563434846082265e-05
5294,497740,3.514012193318461e-05
5295,497798,0.0001440438200114279
5296,497859,5.6977109554256895e-05
5297,498018,2.282573958227669e-05
5298,498021,0.00010036343016037255
5299,498230,5.352857458051497e-05
5300,498245,2.3018878762458975e-05
5301,498253,3.47073803030545e-05
5302,498271,0.00010722192939537008
5303,498382,3.104995614138878e-05
5304,498424,5.025316961056516e-05
5305,498633,3.413521960030907e-05
5306,498668,2.362176340451048e-05
5307,498700,2.6318265614312515e-05
5308,498736,3.9056676490983714e-05
5309,498805,2.6318265614312515e-05
5310,498923,8.73293212469532e-05
5311,498924,4.127841335180677e-05
5312,499052,6.180273524447221e-05
5313,499117,3.956809055905704e-05
5314,499140,0.00011790600289015673
5315,499157,2.8012744680047053e-05
5316,499197,6.893809951429501e-05
5317,499211,0.00015856772864655897
5318,499229,5.071495816872057e-05
5319,499483,7.86370616450276e-05
5320,499494,4.6103052911761116e-05
5321,499691,5.040669301590301e-05
5322,499859,3.411830430655341e-05
5323,499974,2.4667751916941216e-05
5324,500072,2.735114166693463e-05
5325,500096,9.560525045076702e-05
5326,500174,2.7552628063026388e-05
5327,500180,6.760739352514508e-05
5328,500197,2.282573958227669e-05
5329,500279,0.00010950878249093172
5330,500397,7.181367651234124e-05
5331,500522,6.82550558401804e-05
5332,500535,2.381906901052815e-05
5333,500538,3.304308648511225e-05
5334,500622,4.483717956657704e-05
5335,500627,8.37949770447988e-05
5336,500670,3.200150498634734e-05
5337,500736,3.011353689717778e-05
5338,500847,6.057264622859055e-05
5339,500896,2.383271498545047e-05
5340,500975,9.544555475546816e-05
5341,501061,5.629555642100248e-05
5342,501079,2.735114166693463e-05
5343,501083,2.7212218904275054e-05
5344,501104,4.213792897398288e-05
5345,501177,3.777669424927127e-05
5346,501326,3.224124161083592e-05
5347,501598,9.559081918799851e-05
5348,501712,6.481118753754605e-05
5349,501839,0.00016449727419998986
5350,501933,0.0001426499887043397
5351,501941,3.207426239442584e-05
5352,502163,5.248178297733985e-05
5353,502269,6.498624647003437e-05
5354,502484,8.344011596014736e-05
5355,502485,0.00012051431847988166
5356,502501,2.2880411676806107e-05
5357,502512,3.0225434171512967e-05
5358,502739,5.461978933065349e-05
5359,502809,0.0002982248176838421
5360,502848,2.4726257276529908e-05
5361,502851,3.7445639909128336e-05
5362,502888,0.000889416229426235
5363,502926,3.0738629950068065e-05
5364,502979,0.00010509242435098682
5365,503312,0.00042861118264667726
5366,503508,4.388676095408157e-05
5367,503720,0.00010675485483417784
5368,503824,0.00013110885272840525
5369,503917,0.0005642054167563914
5370,504043,3.4264477370704045e-05
5371,504140,0.002148129688335295
5372,504165,0.0003375513785999659
5373,504263,2.5107678021215807e-05
5374,504355,0.00014720527711053571
5375,504448,5.169829853372624e-05
5376,504455,5.133423848831142e-05
5377,504553,3.842016671302708e-05
5378,504682,3.549010215944006e-05
5379,504769,0.00019831497652182743
5380,504946,4.990819196990323e-05
5381,505036,6.460955479993768e-05
5382,505045,6.447715629258461e-05
5383,505150,3.276954742831899e-05
5384,505160,5.484815144314973e-05
5385,505275,3.7340778977526165e-05
5386,505449,0.0002503385430143331
5387,505488,2.8510184110196825e-05
5388,505527,2.282573958227669e-05
5389,505536,0.0001397839370842543
5390,505618,0.0003132294030109861
5391,505620,2.9658843093097783e-05
5392,505631,4.7084511780557696e-05
5393,505769,3.344788176679987e-05
5394,505853,5.111490469695099e-05
5395,505912,5.025781382866615e-05
5396,505991,0.00011281851004961118
5397,506285,2.4414443512999005e-05
5398,506445,0.0001161634012861037
5399,506610,2.33571354019475e-05
5400,506630,2.5984015531061355e-05
5401,506659,2.6469653243826423e-05
5402,506774,2.8012744680047053e-05
5403,506860,7.189662025358397e-05
5404,506874,3.24049390609017e-05
5405,507115,4.297035422335477e-05
5406,507175,4.345765082281131e-05
5407,507225,2.5648737724360373e-05
5408,507300,4.174197157657629e-05
5409,507314,0.00021433637432655765
5410,507400,2.5224699398838202e-05
5411,507493,0.00021040753960241152
5412,507545,4.111246609248451e-05
5413,507854,4.1993989423364565e-05
5414,507882,2.3769360796147457e-05
5415,507927,0.00018243116862835357
5416,508053,0.00016602631721921633
5417,508054,0.00014093334855896526
5418,508060,2.3269210489517333e-05
5419,508302,0.00011339413620436195
5420,508474,2.7626560111266615e-05
5421,508708,8.860065729971897e-05
5422,508713,2.3695272606203788e-05
5423,509001,0.00034794545398069446
5424,509017,0.0001045423294729063
5425,509311,0.00017739284494256333
5426,509411,6.0584679518127234e-05
5427,509416,9.647131543580716e-05
5428,509528,0.0001756551118565602
5429,509592,3.2782872213610214e-05
5430,509805,2.860570839741534e-05
5431,509884,2.313705809912297e-05
5432,510103,5.322755654874548e-05
5433,510262,2.7291711760845202e-05
5434,510334,8.95102016054624e-05
5435,510469,2.362176340451048e-05
5436,510527,3.917495066131909e-05
5437,510538,0.0002187342310609342
5438,510612,0.00031397456072112563
5439,510620,5.554685566689587e-05
5440,510631,3.763120455336309e-05
5441,510655,3.7630548038237774e-05
5442,510713,9.237793558259364e-05
5443,510734,3.5121434212476614e-05
5444,510745,9.062853109166166e-05
5445,510810,6.96859020940176e-05
5446,510861,3.8892341846389716e-05
5447,510876,3.275543949188373e-05
5448,510956,7.961139997573087e-05
5449,510957,0.0001641976068892362
5450,510963,3.892699307568512e-05
5451,511065,3.134379623088655e-05
5452,511066,7.498920839890989e-05
5453,511076,3.2221971677704615e-05
5454,511094,6.561039395568587e-05
5455,511140,6.230179586956875e-05
5456,511254,2.8509149965005486e-05
5457,511411,2.7291711760845202e-05
5458,511456,2.5648737724360373e-05
5459,511484,3.699531243514997e-05
5460,511777,0.00029872441374978416
5461,511948,4.996619275954474e-05
5462,511960,2.666511591689815e-05
5463,511964,2.61816524489874e-05
5464,512267,0.0002783114070664745
5465,512298,2.362176340451048e-05
5466,512336,0.0001431396544981072
5467,512399,2.312689007590118e-05
5468,512496,5.054289146550023e-05
5469,512553,3.6920511742142225e-05
5470,512663,2.3676487366952847e-05
5471,512705,5.084237760720803e-05
5472,512753,0.0001267696438869412
5473,512792,0.00011836503403929415
5474,512821,0.0001350561564275316
5475,512831,0.00014913898434029509
5476,512930,3.8843257780061315e-05
5477,512994,2.4426495362575354e-05
5478,513207,7.660252401310572e-05
5479,513319,2.4761523378594725e-05
5480,513364,0.00018240525238035784
5481,513400,0.00011142271312462407
5482,513436,3.302152242095233e-05
5483,513442,5.0537511638631806e-05
5484,513473,0.0001374007901684401
5485,513496,3.2221971677704615e-05
5486,513646,3.095966644908651e-05
5487,513665,3.445038002151245e-05
5488,513706,0.00014502374447162474
5489,513847,4.7852891996001885e-05
5490,513859,7.45174336676039e-05
5491,513943,7.625779150753913e-05
5492,514034,3.567401669259909e-05
5493,514111,2.9182028179559387e-05
5494,514170,0.00021121324943588476
5495,514176,8.070261779771911e-05
5496,514281,5.5424840886545416e-05
5497,514292,2.1971453551061186e-05
5498,514446,0.00010300777751517752
5499,514471,0.0006117079033529244
5500,514497,0.00010425061205251952
5501,514708,4.61708679654616e-05
5502,514756,2.63747719001443e-05
5503,514804,3.250458901232749e-05
5504,514923,2.8971195187530033e-05
5505,515069,2.526429567231751e-05
5506,515128,5.950740980142009e-05
5507,515241,3.442122609209056e-05
5508,515273,6.13266821091053e-05
5509,515348,2.3695272606203788e-05
5510,515434,0.00029827198036809944
5511,515470,0.00015046227723584889
5512,515669,8.624895995473139e-05
5513,515698,0.00018238358680699952
5514,515708,2.2728109331089575e-05
5515,515760,0.00013804799633132373
5516,515825,2.271458159975264e-05
5517,515907,2.2880411676806107e-05
5518,515926,2.362176340451048e-05
5519,516143,3.529310560492429e-05
5520,516164,0.0001441525199421871
5521,516239,2.5667261760817337e-05
5522,516346,3.1994702021329204e-05
5523,516564,0.00015856772864655897
5524,516658,5.6595531049853624e-05
5525,516694,5.422564764683817e-05
5526,516707,2.311076270062192e-05
5527,516761,2.1749147038867252e-05
5528,516776,6.760739352514508e-05
5529,516859,3.530669541730739e-05
5530,516871,5.235151486170499e-05
5531,516993,3.0384458578831754e-05
5532,517199,4.2637832007427775e-05
5533,517224,6.196831253503386e-05
5534,517236,0.00014771182936503682
5535,517297,0.00012543841008547595
5536,517327,0.00010614016498703449
5537,517389,0.00013603177848434402
5538,517577,2.8888422682251544e-05
5539,517626,5.7419452748648536e-05
5540,517726,4.1566110805594736e-05
5541,517756,4.218038671754971e-05
5542,517829,4.570827980392103e-05
5543,517905,0.00012965091026238628
5544,517912,0.00013415442783689708
5545,517918,0.0002274801208037264
5546,518054,2.158742605670367e-05
5547,518092,5.470281408456902e-05
5548,518248,2.5606152014594473e-05
5549,518343,0.00012712722035265305
5550,518347,3.890112517997468e-05
5551,518369,4.3161334489649455e-05
5552,518526,3.241318423939546e-05
5553,518617,0.0002534765907825125
5554,518625,6.862059492910018e-05
5555,518708,5.2085108995349516e-05
5556,518738,0.00012992467057902876
5557,518754,3.905667649098369e-05
5558,518969,6.905193599833322e-05
5559,519184,0.00014501453415860456
5560,519338,4.5725855506432e-05
5561,519431,5.489752888678608e-05
5562,519475,3.683116447275087e-05
5563,519741,3.681571518904902e-05
5564,519853,3.266455595622887e-05
5565,519949,8.618688193862364e-05
5566,519974,4.4837179566577e-05
5567,520215,5.629555642100248e-05
5568,520218,5.895902397630441e-05
5569,520240,3.0378741713239123e-05
5570,520315,6.530081978670807e-05
5571,520379,2.282573958227669e-05
5572,520600,0.00020612880443099163
5573,520609,3.0046895670804417e-05
5574,520936,5.780735048775417e-05
5575,520944,3.3115416585794124e-05
5576,521022,0.00010021436888821102
5577,521252,4.1512758681878163e-05
5578,521289,2.7275790389365752e-05
5579,521293,0.00019489323988654083
5580,521375,9.559081918799851e-05
5581,521418,3.554123626132313e-05
5582,521466,5.6153535695294224e-05
5583,521492,4.729591773001126e-05
5584,521497,6.22770224631189e-05
5585,521502,2.4000514093318006e-05
5586,521610,6.476208365398362e-05
5587,521613,2.685596265368434e-05
5588,521704,0.00015124831590666038
5589,521752,3.505416341499865e-05
5590,522019,0.00016801920519930592
5591,522020,0.00013918768996175118
5592,522095,3.5541236261323145e-05
5593,522190,0.0008269789848575757
5594,522407,9.008502045435613e-05
5595,522542,2.872132571554931e-05
5596,522627,0.00012484655980507758
5597,522701,0.00013008474407435363
5598,522751,3.3903885924885634e-05
5599,522844,3.6356728891290195e-05
5600,522959,3.296892456252867e-05
5601,523463,2.5911296091654616e-05
5602,523505,2.735114166693463e-05
5603,523608,3.24049390609017e-05
5604,523682,0.0001295872767021615
5605,523684,4.984518296188678e-05
5606,523698,8.685557592975351e-05
5607,523892,3.167359852447849e-05
5608,523930,3.905667649098369e-05
5609,524135,4.701615107909616e-05
5610,524179,2.84830201502714e-05
5611,524207,0.00013315352025105066
5612,524209,0.00013951870529180216
5613,524216,0.00011130344167904883
5614,524380,2.3056262614758594e-05
5615,524505,5.22921754435662e-05
5616,524699,3.176059969940245e-05
5617,525048,0.00016479461852374425
5618,525053,0.0002697130890284159
5619,525064,5.9062372348834936e-05
5620,525155,4.9965323880734976e-05
5621,525184,0.00034051997773094076
5622,525367,8.038978278344274e-05
5623,525397,4.378736771065978e-05
5624,525408,3.201560454426083e-05
5625,525493,4.216628175213366e-05
5626,525519,6.842580019295143e-05
5627,525525,0.0003178057171626755
5628,525533,3.123518175409332e-05
5629,525655,3.337133335326417e-05
5630,525713,6.122615041213548e-05
5631,525815,5.830483277119184e-05
5632,525832,3.240081949239983e-05
5633,525840,8.77692675195491e-05
5634,525973,8.493333710407687e-05
5635,526121,0.00010380561021915736
5636,526164,0.0004029904353360132
5637,526201,0.0002866539681262778
5638,526202,0.00023072748969058936
5639,526208,9.926704106586338e-05
5640,526364,3.9105133222625354e-05
5641,526531,3.201135267756429e-05
5642,526644,3.712829996119892e-05
5643,526649,2.889805468099231e-05
5644,526773,2.4130492477948004e-05
5645,526892,0.0010229786118152724
5646,526931,3.418562603437362e-05
5647,526986,9.779207817833357e-05
5648,527124,5.746172129589745e-05
5649,527620,2.673176438105453e-05
5650,527745,2.2307477594899326e-05
5651,527778,3.249334877908482e-05
5652,528109,4.6234121637734815e-05
5653,528176,3.706132716685285e-05
5654,528234,0.0002325842881827463
5655,528391,4.045309532169587e-05
5656,528517,3.0225434171512967e-05
5657,528547,2.3194298181860353e-05
5658,528720,9.978642557393065e-05
5659,528797,0.0002791238120704229
5660,528918,4.28868131351703e-05
5661,529009,0.00011123457378231783
5662,529018,7.478810326749216e-05
5663,529028,2.39400096350835e-05
5664,529106,9.559081918799851e-05
5665,529253,3.7813048150658955e-05
5666,529304,2.1444726716668792e-05
5667,529536,5.554584272778413e-05
5668,529551,7.980340753177355e-05
5669,529559,3.682348483995317e-05
5670,529563,3.633182730953623e-05
5671,529895,2.8879361315206947e-05
5672,530002,0.00022456575132746162
5673,530015,4.8693936748262715e-05
5674,530203,3.179127232667473e-05
5675,530216,3.3115416585794124e-05
5676,530439,0.00011526389458258855
5677,530509,7.270184128222475e-05
5678,530661,2.572338471601572e-05
5679,530746,7.157782318754066e-05
5680,530954,3.8491767432550865e-05
5681,531068,0.00017138412092729133
5682,531100,0.00013331617514656934
5683,531151,3.252827322891216e-05
5684,531193,5.711244386474802e-05
5685,531255,2.2907520543395714e-05
5686,531289,2.897682639985753e-05
5687,531303,2.1444726716668792e-05
5688,531380,4.464849954475624e-05
5689,531406,0.00012050120889377868
5690,531415,3.2400349178674874e-05
5691,531482,3.600955264342658e-05
5692,531503,5.023169840003621e-05
5693,531515,3.362747601249522e-05
5694,531522,4.666719351783711e-05
5695,531584,3.0401737898306574e-05
5696,531596,4.045309532169587e-05
5697,531686,2.557521152299544e-05
5698,531805,4.739581261464417e-05
5699,531818,0.00010158969187078184
5700,532018,3.8825360990535175e-05
5701,532043,0.0001778536384818896
5702,532139,9.964554117149305e-05
5703,532149,3.176059969940245e-05
5704,532155,3.291239483867739e-05
5705,532169,5.207936832546721e-05
5706,532398,0.0001272852703781287
5707,532430,6.447715629258461e-05
5708,532481,7.336543986428207e-05
5709,532534,3.734077897752614e-05
5710,532605,3.977349806355816e-05
5711,532607,0.0001380479963313237
5712,532635,2.60451959204862e-05
5713,532638,4.213792897398288e-05
5714,532836,7.217566730476518e-05
5715,532842,0.00028436249216597673
5716,532929,5.549984897888503e-05
5717,533368,0.00037044678338631195
5718,533406,5.1383309127845574e-05
5719,533459,5.556885764860813e-05
5720,533609,2.4726257276529908e-05
5721,533721,0.0002167217934706355
5722,533825,2.7552628063026388e-05
5723,533955,0.00011987158723918148
5724,533983,3.340676901088051e-05
5725,534072,0.0001979074767334696
5726,534076,0.00011784318687732497
5727,534167,0.0002801636884335534
5728,534184,4.345640709396539e-05
5729,534206,2.809670012040492e-05
5730,534353,2.7767480317696078e-05
5731,534380,0.00024621831161535926
5732,534382,3.07279766354882e-05
5733,534687,2.5742404537290658e-05
5734,534822,0.0002312336040656251
5735,534937,2.362176340451048e-05
5736,535024,0.00019489323988654083
5737,535081,0.00010353459233582651
5738,535142,2.6742641837323703e-05
5739,535233,0.0004259070103445485
5740,535429,6.471410612850577e-05
5741,535522,5.2041604160704956e-05
5742,535557,3.1616774026287106e-05
5743,535748,6.523430160140725e-05
5744,535861,9.586633629481367e-05
5745,535870,3.630890175913869e-05
5746,536059,4.834060144009597e-05
5747,536068,0.00040280717212860296
5748,536264,2.4058392781810853e-05
5749,536265,2.1995222608911497e-05
5750,536303,5.6867112366379706e-05
5751,536319,3.7789764672386575e-05
5752,536400,3.274417756223886e-05
5753,536420,6.550877503825116e-05
5754,536428,0.0002635190393947734
5755,536831,0.00017664908283999067
5756,536950,3.459170087199512e-05
5757,536985,8.149723365483953e-05
5758,537039,0.0012222433291395785
5759,537183,5.264690019380395e-05
5760,537293,5.367160795935474e-05
5761,537762,0.00011051794719422583
5762,537852,0.0001635756898946958
5763,537887,5.797816327751665e-05
5764,537900,6.471052637956416e-05
5765,537906,5.853096609276328e-05
5766,537992,3.8843257780061315e-05
5767,538127,9.661416885477935e-05
5768,538214,4.267550972693721e-05
5769,538607,9.322564649169667e-05
5770,538710,0.00021033190650348576
5771,538802,0.00013317328117707855
5772,538810,7.781977137849517e-05
5773,538816,0.00010085083756349027
5774,538936,3.567688748572811e-05
5775,539143,5.8491142860139496e-05
5776,539171,3.8069115797221385e-05
5777,539219,8.67265183818196e-05
5778,539585,7.228154185092361e-05
5779,539784,0.00013519433518209483
5780,539792,0.0002207671457429334
5781,539811,2.362176340451048e-05
5782,540044,2.2616570948846146e-05
5783,540335,0.00022539047161131351
5784,540862,5.593756921910148e-05
5785,540866,2.1957503833525573e-05
5786,540930,0.00010630891378502571
5787,540981,0.00028732079175813717
5788,541097,0.0001930761377038624
5789,541110,3.167657285118992e-05
5790,541169,6.297881401276542e-05
5791,541191,0.00019421956887817152
5792,541212,8.093566879941835e-05
5793,541394,0.00017484004781002078
5794,541404,0.00017290939378849737
5795,541471,8.460381044096846e-05
5796,541600,2.2907520543395714e-05
5797,541711,5.797939624448543e-05
5798,541799,3.2901187905475294e-05
5799,541833,2.362176340451048e-05
5800,541901,0.0002397402144178716
5801,542008,5.084237760720798e-05
5802,542030,2.913433369789568e-05
5803,542053,0.000427339338995712
5804,542081,3.3904828889190324e-05
5805,542312,7.935246216064258e-05
5806,542321,0.00015523127023678844
5807,542323,9.650720531125856e-05
5808,542465,5.423242516661732e-05
5809,542595,3.996865838312393e-05
5810,543121,2.569137398514838e-05
5811,543153,2.843271352142599e-05
5812,543195,3.7555111637414294e-05
5813,543262,0.0001874260044897411
5814,543271,7.283160299246004e-05
5815,543373,2.25319539994481e-05
5816,543503,5.9904943480323884e-05
5817,543568,2.355374307214639e-05
5818,543573,0.00015633244388724504
5819,543601,8.163281089984369e-05
5820,543618,0.00029553612972156395
5821,543683,2.7995061335065518e-05
5822,543803,3.1340052195389254e-05
5823,543977,2.6922152531801382e-05
5824,543986,6.517405098148194e-05
5825,544082,0.00011744403690764939
5826,544131,0.00020573934469369945
5827,544239,2.7492760041722454e-05
5828,544329,0.00012992467057902876
5829,544331,5.298908477111201e-05
5830,544424,5.2041604160704956e-05
5831,544434,2.341168618601032e-05
5832,544549,0.00021036397309988697
5833,544638,6.248299886216689e-05
5834,544664,3.866928316448141e-05
5835,544669,0.0006507700148622504
5836,544762,4.192564495068994e-05
5837,544766,2.9919780958182023e-05
5838,544982,0.00010631294257831555
5839,545000,0.00020248755363587952
5840,545131,0.00014123656951780676
5841,545176,0.00010502617767243767
5842,545358,3.0478390936610932e-05
5843,545365,5.0014852044687164e-05
5844,545384,2.7389691352066475e-05
5845,545512,2.6469653243826423e-05
5846,545693,2.643229608677266e-05
5847,546057,2.9919780958182023e-05
5848,546100,8.281123390540945e-05
5849,546184,0.0001843102368062135
5850,546553,6.061743931460148e-05
5851,546581,0.00038165239269109623
5852,546597,5.1875218061632865e-05
5853,546829,0.0003098266709345867
5854,547035,4.1059943771781226e-05
5855,547114,0.00013977741347164389
5856,547212,0.00011175166900413579
5857,547329,0.00029584828441171296
5858,547437,4.223862751920794e-05
5859,547457,6.972008844735455e-05
5860,547635,0.00017134737355112322
5861,547647,0.00010972929132460714
5862,547880,7.958534517138948e-05
5863,547992,2.7492760041722454e-05
5864,548003,3.156453743043185e-05
5865,548100,2.495138680678509e-05
5866,548175,2.7438570892079396e-05
5867,548235,3.681555966608875e-05
5868,548348,8.462842614829947e-05
5869,548375,3.533814658253732e-05
5870,548392,9.720150183197052e-05
5871,548419,5.047341956452367e-05
5872,548543,0.00011753929249640932
5873,548654,0.00024146134294589417
5874,548707,2.7476933591992978e-05
5875,548886,3.370343319740224e-05
5876,549001,3.007223864838936e-05
5877,549485,0.00014998754993157928
5878,549741,5.211448768371882e-05
5879,549827,0.0003132294030109861
5880,549861,0.00018950085638699148
5881,549865,2.5762772244772756e-05
5882,549940,0.00010387018592101566
5883,550146,3.623913928207833e-05
5884,550238,3.979102062151456e-05
5885,550272,6.915945649710943e-05
5886,550275,4.060704698241995e-05
5887,550276,2.282573958227669e-05
5888,550293,0.0008640267508150825
5889,550358,0.00012043294646978028
5890,550365,0.00065489008886495
5891,550387,5.08177997910542e-05
5892,550460,5.248178297733985e-05
5893,550473,9.408410089778851e-05
5894,550499,0.00010430490338485181
5895,550566,3.715836140953943e-05
5896,550571,6.760739352514508e-05
5897,550865,4.512842206586401e-05
5898,550871,3.240081949239983e-05
5899,551066,0.00011122662651683801
5900,551291,0.00013804799633132357
5901,551300,6.335553753481593e-05
5902,551309,7.998226270302284e-05
5903,551376,5.8809237470057004e-05
5904,551596,2.9578704168751565e-05
5905,551777,2.3215542650679126e-05
5906,551829,0.0011452757523418376
5907,552045,9.805024812709974e-05
5908,552049,3.579359999149113e-05
5909,552103,3.21017454070237e-05
5910,552172,3.8012405905942716e-05
5911,552180,2.7536942379496716e-05
5912,552202,8.45565342970402e-05
5913,552387,2.4726257276529908e-05
5914,552480,3.8843257780061315e-05
5915,552600,0.0002191482061469677
5916,552604,4.5314960080295104e-05
5917,552711,2.25319539994481e-05
5918,552788,0.00012620362052138726
5919,553101,2.8971195187530033e-05
5920,553353,0.00013662145703104142
5921,553433,0.00011175166900413578
5922,553551,2.4000514093318006e-05
5923,553584,2.657444967309587e-05
5924,553727,7.980340753177355e-05
5925,553998,8.077596081125454e-05
5926,554087,4.388676095408157e-05
5927,554334,2.872132571554931e-05
5928,554415,8.718578822376592e-05
5929,554499,6.370118163775431e-05
5930,554613,0.00023204352924425367
5931,554773,5.2225633130740986e-05
5932,554854,2.362176340451048e-05
5933,554944,7.995068203825682e-05
5934,554948,0.00014249327967718345
5935,554949,8.756096404554972e-05
5936,555150,6.65887793425329e-05
5937,555154,9.175477000377858e-05
5938,555254,2.3103101085432273e-05
5939,555465,0.00011175166900413579
5940,555625,3.764728696448341e-05
5941,555710,3.0112403523112256e-05
5942,555711,3.344788176679987e-05
5943,555863,3.8069115797221385e-05
5944,555874,5.1875846180920974e-05
5945,555924,0.0026860647893198826
5946,555933,3.4725495080318325e-05
5947,555941,2.3917214552693362e-05
5948,556129,0.0005956668417023998
5949,556179,2.8346825656348415e-05
5950,556220,2.5250688292500788e-05
5951,556348,0.00013730601395679187
5952,556384,0.0003213069972568914
5953,556489,4.616558067671247e-05
5954,556571,3.169846206756105e-05
5955,556776,4.793817952593337e-05
5956,556781,4.1891070959825834e-05
5957,556796,0.00018917067978053206
5958,557117,0.00013804799633132354
5959,557124,0.0006334061401119457
5960,557134,3.7462642681984414e-05
5961,557213,2.3033243914112006e-05
5962,557214,2.750299599893477e-05
5963,557236,5.618121992156991e-05
5964,557242,5.1633792072293495e-05
5965,557255,3.9899305377070967e-05
5966,557330,0.00020271525048381927
5967,557446,8.441773227106083e-05
5968,557638,0.00014443349076437387
5969,557785,2.4426495362575354e-05
5970,557923,8.369430396077875e-05
5971,558176,5.564865770881903e-05
5972,558241,5.439994187678894e-05
5973,558274,2.9507992976855984e-05
5974,558499,2.5295790626838762e-05
5975,558583,4.474437189292064e-05
5976,558682,4.579718607750201e-05
5977,558686,0.00021823992723512663
5978,558752,4.2733220991699704e-05
5979,558791,0.0011128441668999032
5980,558792,0.0001179793951239452
5981,558802,2.5911296091654616e-05
5982,558808,3.386576287211113e-05
5983,558812,0.00011292737694436596
5984,559008,0.00031397456072112563
5985,559024,4.591151331628298e-05
5986,559371,6.12678448812139e-05
5987,559462,7.457207398112224e-05
5988,559657,2.1749147038867252e-05
5989,559658,7.657740092159967e-05
5990,559900,2.2632292823753627e-05
5991,560004,8.618186895597654e-05
5992,560307,0.0002503385430143331
5993,560456,4.880928847875388e-05
5994,560460,4.8981421282679705e-05
5995,560792,2.7347319073022575e-05
5996,560895,2.897682639985753e-05
5997,561020,3.8684619660486874e-05
5998,561434,9.964554117149305e-05
5999,561593,4.617643633919539e-05
6000,561865,0.0001369968070191347
6001,561879,7.551077652319958e-05
6002,561892,6.901343935182249e-05
6003,561980,0.00020132235654117365
6004,562003,5.5650257992607716e-05
6005,562097,6.116523731651368e-05
6006,562164,3.905667649098369e-05
6007,562185,0.0001377886631173216
6008,562208,9.051065213564425e-05
6009,562310,8.374998842173052e-05
6010,562394,2.8178571766355457e-05
6011,562398,0.00014771182936503682
6012,562507,0.00019307613770386248
6013,562644,0.00023204352924425367
6014,562876,6.976057765534989e-05
6015,563108,6.413371100193017e-05
6016,563328,4.563937737622687e-05
6017,563387,3.62378262133368e-05
6018,563561,2.7392261520087532e-05
6019,563635,2.9469852692196117e-05
6020,563639,0.00010279724902789794
6021,563743,2.614324779085952e-05
6022,563745,0.00010230283492462519
6023,563841,4.522059718742057e-05
6024,564077,7.089200500929236e-05
6025,564202,7.683511072835791e-05
6026,564206,4.213792897398288e-05
6027,564275,8.564116407929272e-05
6028,564420,0.00014584019367850945
6029,564519,3.769425704858512e-05
6030,564521,0.0005039209635804403
6031,564740,9.981747923628675e-05
6032,564741,7.171626167814374e-05
6033,564782,3.7555111637414294e-05
6034,564839,0.00011040149771158296
6035,564845,2.3845572695309124e-05
6036,564863,0.00012305519755139582
6037,564998,9.739573233003893e-05
6038,565016,2.4469799393586657e-05
6039,565221,9.471255996648487e-05
6040,565303,0.0003653378107521965
6041,565307,3.249637411751268e-05
6042,565404,4.509592254583381e-05
6043,565424,0.0001946058853181786
6044,565454,0.00012050978456755751
6045,565672,7.727155492272152e-05
6046,565746,2.441516879044992e-05
6047,565795,6.350852373581717e-05
6048,565989,8.371863926069101e-05
6049,566395,2.7291711760845202e-05
6050,566461,0.0012270925612146543
6051,566468,2.4701707739656278e-05
6052,566470,0.00026246878983054837
6053,566562,3.728246425353218e-05
6054,566567,8.769210655270394e-05
6055,566645,5.738483991921155e-05
6056,566801,0.0004210371711077378
6057,566869,6.857603552540479e-05
6058,566950,3.1931303145575174e-05
6059,566973,7.609566091394566e-05
6060,567118,2.282573958227669e-05
6061,567302,4.9558544993016064e-05
6062,567426,0.0001309820960253362
6063,567443,2.158742605670367e-05
6064,567488,5.3005109385653243e-05
6065,567505,6.151365216440118e-05
6066,567536,3.3663948425799586e-05
6067,567615,0.00021180197987568728
6068,567638,2.3388711731018374e-05
6069,567722,0.00026824114429257367
6070,567727,2.4318796661968944e-05
6071,567996,6.903262655326768e-05
6072,568104,0.0005237522294359037
6073,568114,2.362176340451048e-05
6074,568335,3.714882077155733e-05
6075,568365,6.437657533048568e-05
6076,568443,0.00014093334855896526
6077,568458,7.103867012236127e-05
6078,568553,3.219671375678394e-05
6079,568813,0.0003767649738426678
6080,569098,0.00043630229768991396
6081,569212,0.00022253928196967377
6082,569237,7.538792692141415e-05
6083,569495,2.4816057812179585e-05
6084,569541,0.0001908538831784003
6085,569659,0.00010218026619070549
6086,569756,3.5913366119852093e-05
6087,569816,0.00013179180153601174
6088,569975,0.00014461776821599599
6089,570066,0.0002118019798756873
6090,570096,2.5954677707461702e-05
6091,570194,7.781039197619258e-05
6092,570256,0.00015745133977355488
6093,570505,2.4975483608367562e-05
6094,570602,2.3103101085432273e-05
6095,570625,8.251902060586786e-05
6096,570692,9.935226445137453e-05
6097,570707,2.4414443512999005e-05
6098,570736,2.7093555296334058e-05
6099,570859,2.4816057812179585e-05
6100,570867,3.26145551273496e-05
6101,570899,2.4973560937398073e-05
6102,570905,6.14170354496227e-05
6103,571145,7.946645025047442e-05
6104,571169,3.905667649098372e-05
6105,571344,7.196149614767086e-05
6106,571440,0.0005728294767875234
6107,571442,4.005831991592107e-05
6108,571562,0.0002238994668555026
